"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Paroxetine|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,6.705482E-05
0,6,0.0004858278
0,9,0.001336603
0,12,0.002630406
0,15,0.004324497
0,18,0.006346695
0,21,0.008618311
0,24,0.01106625
0,27,0.01362797
0,30,0.01625258
0,33,0.01889998
0,36,0.02153934
0,39,0.02414745
0,42,0.02670723
0,45,0.02920641
0,48,0.03163652
0,51,0.03399204
0,54,0.03626968
0,57,0.03846792
0,60,0.04058651
0,63,0.04262621
0,66,0.04458847
0,69,0.04647526
0,72,0.0482889
0,75,0.05003195
0,78,0.05170706
0,81,0.053317
0,84,0.05486451
0,87,0.0563523
0,90,0.05778304
0,93,0.05915929
0,96,0.06048354
0,99,0.06175815
0,102,0.06298539
0,105,0.06416742
0,108,0.06530625
0,111,0.06640385
0,114,0.06746203
0,117,0.06848252
0,120,0.06946694
0,123,0.07041684
0,126,0.07133365
0,129,0.07221877
0,132,0.07307347
0,135,0.07389897
0,138,0.07469644
0,141,0.07546693
0,144,0.0762115
0,147,0.07693113
0,150,0.07762671
0,153,0.07829913
0,156,0.07894923
0,159,0.07957777
0,162,0.08018552
0,165,0.08077318
0,168,0.08134143
0,171,0.08189091
0,174,0.08242223
0,177,0.08293599
0,180,0.08343273
0,183,0.08391301
0,186,0.08437732
0,189,0.08482616
0,192,0.08525999
0,195,0.08567926
0,198,0.08608442
0,201,0.08647587
0,204,0.086854
0,207,0.08721922
0,210,0.08757187
0,213,0.08791232
0,216,0.08824091
0,219,0.08855797
0,222,0.08886383
0,225,0.08915877
0,228,0.08944311
0,231,0.08971713
0,234,0.08998111
0,237,0.09023532
0,240,0.09048001
0,243,0.09071543
0,246,0.09094185
0,249,0.09115948
0,252,0.09136856
0,255,0.0915693
0,258,0.09176194
0,261,0.09194667
0,264,0.0921237
0,267,0.09229323
0,270,0.09245545
0,273,0.09261055
0,276,0.09275871
0,279,0.0929001
0,282,0.09303491
0,285,0.09316329
0,288,0.0932854
0,291,0.09340142
0,294,0.0935115
0,297,0.09361578
0,300,0.09371441
0,303,0.09380753
0,306,0.09389529
0,309,0.09397782
0,312,0.09405525
0,315,0.09412771
0,318,0.09419534
0,321,0.09425826
0,324,0.09431657
0,327,0.0943704
0,330,0.09441987
0,333,0.0944651
0,336,0.09450617
0,339,0.09454321
0,342,0.09457632
0,345,0.0946056
0,348,0.09463115
0,351,0.09465306
0,354,0.09467144
0,357,0.09468637
0,360,0.09469794
0,363,0.09470625
0,366,0.09471137
0,369,0.0947134
0,372,0.09471241
0,375,0.09470849
0,378,0.09470172
0,381,0.09469217
0,384,0.09467991
0,387,0.09466503
0,390,0.09464758
0,393,0.09462765
0,396,0.0946053
0,399,0.09458059
0,402,0.0945536
0,405,0.09452438
0,408,0.09449301
0,411,0.09445953
0,414,0.09442401
0,417,0.09438651
0,420,0.09434709
0,423,0.09430579
0,426,0.09426268
0,429,0.09421781
0,432,0.09417123
0,435,0.09412298
0,438,0.09407312
0,441,0.09402171
0,444,0.09396878
0,447,0.09391437
0,450,0.09385855
0,453,0.09380135
0,456,0.0937428
0,459,0.09368297
0,462,0.09362187
0,465,0.09355957
0,468,0.09349609
0,471,0.09343147
0,474,0.09336576
0,477,0.09329898
0,480,0.09323117
0,483,0.09316237
0,486,0.09309261
0,489,0.09302192
0,492,0.09295034
0,495,0.09287789
0,498,0.09280462
0,501,0.09273054
0,504,0.09265569
0,507,0.09258009
0,510,0.09250378
0,513,0.09242678
0,516,0.09234911
0,519,0.09227081
0,522,0.09219189
0,525,0.09211238
0,528,0.09203232
0,531,0.09195171
0,534,0.09187058
0,537,0.09178896
0,540,0.09170687
0,543,0.09162432
0,546,0.09154134
0,549,0.09145795
0,552,0.09137416
0,555,0.09129
0,558,0.09120549
0,561,0.09112063
0,564,0.09103546
0,567,0.09094997
0,570,0.09086421
0,573,0.09077817
0,576,0.09069189
0,579,0.09060536
0,582,0.0905186
0,585,0.09043164
0,588,0.09034448
0,591,0.09025714
0,594,0.09016962
0,597,0.09008196
0,600,0.08999415
0,603,0.0899062
0,606,0.08981814
0,609,0.08972997
0,612,0.08964171
0,615,0.08955336
0,618,0.08946493
0,621,0.08937644
0,624,0.0892879
0,627,0.0891993
0,630,0.08911068
0,633,0.08902203
0,636,0.08893336
0,639,0.08884468
0,642,0.088756
0,645,0.08866733
0,648,0.08857867
0,651,0.08849004
0,654,0.08840144
0,657,0.08831287
0,660,0.08822435
0,663,0.08813588
0,666,0.08804747
0,669,0.08795911
0,672,0.08787084
0,675,0.08778263
0,678,0.0876945
0,681,0.08760647
0,684,0.08751852
0,687,0.08743067
0,690,0.08734293
0,693,0.08725528
0,696,0.08716775
0,699,0.08708034
0,702,0.08699305
0,705,0.08690587
0,708,0.08681883
0,711,0.08673192
0,714,0.08664514
0,717,0.08655851
0,720,0.086472
0,723,0.08638565
0,726,0.08629945
0,729,0.0862134
0,732,0.0861275
0,735,0.08604176
0,738,0.08595618
0,741,0.08587076
0,744,0.0857855
0,747,0.08570042
0,750,0.08561549
0,753,0.08553074
0,756,0.08544616
0,759,0.08536176
0,762,0.08527754
0,765,0.08519349
0,768,0.08510961
0,771,0.08502593
0,774,0.08494242
0,777,0.0848591
0,780,0.08477596
0,783,0.08469301
0,786,0.08461024
0,789,0.08452766
0,792,0.08444528
0,795,0.08436307
0,798,0.08428106
0,801,0.08419925
0,804,0.08411763
0,807,0.08403619
0,810,0.08395495
0,813,0.08387391
0,816,0.08379306
0,819,0.08371241
0,822,0.08363194
0,825,0.08355168
0,828,0.0834716
0,831,0.08339173
0,834,0.08331205
0,837,0.08323257
0,840,0.08315328
0,843,0.08307418
0,846,0.08299528
0,849,0.08291658
0,852,0.08283807
0,855,0.08275976
0,858,0.08268165
0,861,0.08260372
0,864,0.082526
0,867,0.08244846
0,870,0.08237112
0,873,0.08229398
0,876,0.08221702
0,879,0.08214027
0,882,0.0820637
0,885,0.08198732
0,888,0.08191113
0,891,0.08183514
0,894,0.08175933
0,897,0.08168372
0,900,0.0816083
0,903,0.08153306
0,906,0.08145801
0,909,0.08138315
0,912,0.08130847
0,915,0.08123398
0,918,0.08115967
0,921,0.08108555
0,924,0.08101162
0,927,0.08093785
0,930,0.08086428
0,933,0.08079089
0,936,0.08071768
0,939,0.08064464
0,942,0.08057179
0,945,0.08049912
0,948,0.08042662
0,951,0.0803543
0,954,0.08028215
0,957,0.08021018
0,960,0.08013838
0,963,0.08006676
0,966,0.0799953
0,969,0.07992402
0,972,0.0798529
