"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Dextromethorphan|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Dextrorphan|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Dextrorphan-O-glucuronide|Plasma (Peripheral Venous Blood) [µmol/l]"
0,540,0.003188278,0.0506158,0.1540688
0,543,0.003180679,0.05051407,0.1536708
0,546,0.003173272,0.05041394,0.1532794
0,549,0.003166052,0.05031538,0.1528947
0,552,0.003159011,0.05021833,0.1525164
0,555,0.003152144,0.05012277,0.1521444
0,558,0.003145443,0.05002866,0.1517785
0,561,0.003138903,0.04993595,0.1514187
0,564,0.003132519,0.04984462,0.1510648
0,567,0.003126284,0.04975462,0.1507165
0,570,0.003120193,0.04966594,0.150374
0,573,0.003114241,0.04957853,0.1500369
0,576,0.003108423,0.04949236,0.1497052
0,579,0.003102733,0.0494074,0.1493787
0,582,0.003097168,0.04932363,0.1490574
0,585,0.003091721,0.049241,0.1487411
0,588,0.003086389,0.04915951,0.1484297
0,591,0.003081168,0.04907911,0.1481231
0,594,0.003076053,0.04899977,0.1478211
0,597,0.003071039,0.04892148,0.1475238
0,600,0.003066123,0.04884421,0.147231
0,603,0.003061302,0.04876793,0.1469425
0,606,0.003056571,0.04869262,0.1466583
0,609,0.003051926,0.04861825,0.1463783
0,612,0.003047365,0.0485448,0.1461024
0,615,0.003042883,0.04847226,0.1458305
0,618,0.003038478,0.04840058,0.1455624
0,621,0.003034146,0.04832977,0.1452982
0,624,0.003029884,0.04825978,0.1450378
0,627,0.003025689,0.04819061,0.144781
0,630,0.003021558,0.04812224,0.1445277
0,633,0.003017488,0.04805464,0.144278
0,636,0.003013477,0.04798779,0.1440317
0,639,0.003009523,0.04792168,0.1437887
0,642,0.003005621,0.0478563,0.1435489
0,645,0.00300177,0.04779161,0.1433123
0,648,0.002997968,0.04772761,0.1430789
0,651,0.002994212,0.04766428,0.1428485
0,654,0.0029905,0.0476016,0.1426211
0,657,0.002986829,0.04753956,0.1423966
0,660,0.002983198,0.04747814,0.1421749
0,663,0.002979604,0.04741732,0.141956
0,666,0.002976046,0.0473571,0.1417398
0,669,0.002972522,0.04729745,0.1415263
0,672,0.002969029,0.04723836,0.1413153
0,675,0.002965566,0.04717983,0.1411069
0,678,0.002962132,0.04712183,0.140901
0,681,0.002958724,0.04706436,0.1406975
0,684,0.00295534,0.0470074,0.1404964
0,687,0.00295198,0.04695093,0.1402976
0,690,0.002948642,0.04689495,0.1401011
0,693,0.002945323,0.04683945,0.1399068
0,696,0.002942024,0.0467844,0.1397146
0,699,0.002938742,0.04672982,0.1395246
0,702,0.002935476,0.04667567,0.1393366
0,705,0.002932224,0.04662195,0.1391506
0,708,0.002928986,0.04656865,0.1389667
0,711,0.002925761,0.04651576,0.1387846
0,714,0.002922546,0.04646327,0.1386045
0,717,0.002919342,0.04641118,0.1384262
0,720,0.002916146,0.04635946,0.1382497
0,723,0.002912958,0.04630811,0.1380749
0,726,0.002909776,0.04625712,0.1379019
0,729,0.0029066,0.04620649,0.1377306
0,732,0.00290343,0.0461562,0.1375609
0,735,0.002900262,0.04610625,0.1373928
0,738,0.002897098,0.04605663,0.1372263
0,741,0.002893935,0.04600732,0.1370614
0,744,0.002890774,0.04595833,0.1368979
0,747,0.002887614,0.04590964,0.1367359
0,750,0.002884452,0.04586125,0.1365753
0,753,0.00288129,0.04581314,0.1364162
0,756,0.002878125,0.04576532,0.1362584
0,759,0.002874958,0.04571778,0.1361019
0,762,0.002871788,0.0456705,0.1359468
0,765,0.002868613,0.04562348,0.1357929
0,768,0.002865434,0.04557671,0.1356403
0,771,0.00286225,0.0455302,0.1354889
0,774,0.002859059,0.04548392,0.1353387
0,777,0.002855863,0.04543788,0.1351897
0,780,0.002852659,0.04539207,0.1350418
0,783,0.002849448,0.04534649,0.134895
0,786,0.002846228,0.04530112,0.1347493
0,789,0.002843,0.04525596,0.1346046
0,792,0.002839764,0.04521101,0.134461
0,795,0.002836517,0.04516626,0.1343184
0,798,0.002833261,0.0451217,0.1341768
0,801,0.002829994,0.04507734,0.1340361
0,804,0.002826717,0.04503316,0.1338964
0,807,0.002823428,0.04498916,0.1337576
0,810,0.002820128,0.04494533,0.1336197
0,813,0.002816816,0.04490168,0.1334827
0,816,0.002813491,0.04485819,0.1333465
0,819,0.002810154,0.04481486,0.1332111
0,822,0.002806804,0.04477169,0.1330766
0,825,0.002803441,0.04472867,0.1329429
0,828,0.002800064,0.0446858,0.1328099
0,831,0.002796674,0.04464307,0.1326777
0,834,0.002793269,0.04460048,0.1325462
0,837,0.00278985,0.04455803,0.1324154
0,840,0.002786417,0.04451571,0.1322854
0,843,0.002782968,0.04447351,0.132156
0,846,0.002779505,0.04443144,0.1320272
0,849,0.002776026,0.04438949,0.1318992
0,852,0.002772531,0.04434765,0.1317717
0,855,0.002769021,0.04430592,0.1316449
0,858,0.002765495,0.04426431,0.1315186
0,861,0.002761953,0.0442228,0.131393
0,864,0.002758395,0.04418139,0.1312679
0,867,0.00275482,0.04414008,0.1311434
0,870,0.002751229,0.04409887,0.1310194
0,873,0.002747621,0.04405774,0.1308959
0,876,0.002743996,0.04401671,0.1307729
0,879,0.002740355,0.04397576,0.1306505
0,882,0.002736696,0.0439349,0.1305285
0,885,0.00273302,0.04389411,0.130407
0,888,0.002729327,0.0438534,0.1302859
0,891,0.002725617,0.04381277,0.1301653
0,894,0.002721889,0.04377221,0.1300451
0,897,0.002718144,0.04373171,0.1299253
0,900,0.00271438,0.04369128,0.1298059
