"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Dextromethorphan|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Dextrorphan|Plasma (Peripheral Venous Blood) [µmol/l]"
0,699,0.0002960165,0.01232757
0,702,0.0002957383,0.01231808
0,705,0.0002954556,0.0123086
0,708,0.0002951685,0.01229913
0,711,0.000294877,0.01228966
0,714,0.0002945811,0.0122802
0,717,0.0002942809,0.01227074
0,720,0.0002939765,0.01226129
0,723,0.0002936678,0.01225185
0,726,0.0002933551,0.01224241
0,729,0.0002930382,0.01223297
0,732,0.0002927173,0.01222354
0,735,0.0002923924,0.01221411
0,738,0.0002920635,0.01220468
0,741,0.0002917307,0.01219525
0,744,0.000291394,0.01218582
0,747,0.0002910535,0.01217639
0,750,0.0002907092,0.01216697
0,753,0.0002903612,0.01215754
0,756,0.0002900095,0.01214811
0,759,0.0002896541,0.01213868
0,762,0.0002892951,0.01212925
0,765,0.0002889326,0.01211982
0,768,0.0002885664,0.01211039
0,771,0.0002881968,0.01210095
0,774,0.0002878237,0.01209151
0,777,0.0002874472,0.01208206
0,780,0.0002870673,0.01207261
0,783,0.000286684,0.01206316
0,786,0.0002862974,0.0120537
0,789,0.0002859075,0.01204423
0,792,0.0002855144,0.01203477
0,795,0.000285118,0.01202529
0,798,0.0002847184,0.01201581
0,801,0.0002843157,0.01200632
0,804,0.0002839099,0.01199683
0,807,0.0002835009,0.01198733
0,810,0.0002830889,0.01197782
0,813,0.0002826739,0.0119683
0,816,0.0002822559,0.01195878
0,819,0.0002818349,0.01194924
0,822,0.000281411,0.0119397
0,825,0.0002809841,0.01193015
0,828,0.0002805544,0.01192059
0,831,0.0002801218,0.01191103
0,834,0.0002796864,0.01190145
0,837,0.0002792482,0.01189186
0,840,0.0002788072,0.01188227
0,843,0.0002783636,0.01187266
0,846,0.0002779172,0.01186304
0,849,0.0002774681,0.01185341
0,852,0.0002770163,0.01184377
0,855,0.000276562,0.01183412
0,858,0.000276105,0.01182446
0,861,0.0002756454,0.01181479
0,864,0.0002751834,0.0118051
0,867,0.0002747187,0.01179541
0,870,0.0002742516,0.0117857
0,873,0.000273782,0.01177598
0,876,0.00027331,0.01176624
0,879,0.0002728355,0.0117565
0,882,0.0002723587,0.01174674
0,885,0.0002718795,0.01173697
0,888,0.0002713979,0.01172718
0,891,0.0002709141,0.01171738
0,894,0.0002704279,0.01170757
0,897,0.0002699395,0.01169775
0,900,0.0002694488,0.01168791
0,903,0.0002689558,0.01167806
